Num_Semestre_Ano;Cod_Instituicao;Cod_Cat_Administrativa;Cod_Curso;Cod_Tipo_Curso;Cod_Municipio;Cod_Turno;Ano_Inicio_Curso;Qtd_Vagas;Qtd_Inscritos;Qtd_Calouros;Qtd_Transf_Interna;Qtd_Transf_Externa;Qtd_Portador_Diploma;Qtd_Reingresso;Qtd_Outros_Ingressos;Qtd_Matriculados;Qtd_Concluintes;Qtd_Trancados;Qtd_Desistentes;Qtd_Mudou_Curso;Qtd_Mudou_Instituicao
200402;2039;2;166;1;310160;1;1977;;;;;;;3;;166;44;;1;;
200402;2039;2;234;1;310160;1;1914;;;;;;45;1;;458;48;1;4;;
200402;2039;2;425;1;310160;1;2000;;;;;;;;;81;20;;;;
200402;2039;2;429;1;310160;1;1915;;;;;;;;;407;2;;2;;
200402;2039;2;471;1;310160;1;2003;;;;;;;;;39;;;1;;
200501;2039;2;95;8;310160;1;2000;20;336;20;;;;;;58;;;1;;
200501;2039;2;95;8;310160;2;2000;20;138;20;;;;;;78;1;;;;
200501;2039;2;166;1;310160;1;1977;40;782;40;;3;;;1;162;;2;1;;1
200501;2039;2;234;1;310160;1;1914;100;2002;100;;2;;;45;452;47;1;5;;1
200501;2039;2;425;1;310160;1;2000;20;423;20;;;;;;81;1;;;;
200501;2039;2;429;1;310160;1;1915;100;1843;100;;4;;;;453;49;1;5;;1
200501;2039;2;471;1;310160;1;2003;20;132;20;;;;;;36;;;3;;
200502;2039;2;95;8;310160;1;2000;;;;;;;;;55;;;2;;
200502;2039;2;95;8;310160;2;2000;;;;;;;;;96;20;1;1;;
200502;2039;2;166;1;310160;1;1977;;;;;;;;;162;39;1;;;
200502;2039;2;234;1;310160;1;1914;;;;;2;;;45;455;48;;2;;
200502;2039;2;425;1;310160;1;2000;;;;;;;;;78;16;1;1;;
200502;2039;2;429;1;310160;1;1915;;;;;3;;;;452;47;1;4;;
200502;2039;2;471;1;310160;1;2003;;;;;;;;;53;;1;2;;
200601;2039;2;83;1;310160;2;2006;40;165;40;;;;;;;;;;;
200601;2039;2;95;8;310160;1;2000;20;457;20;;1;;;;76;;;;;
200601;2039;2;95;8;310160;2;2000;40;141;40;;;;;;75;16;;1;;
200601;2039;2;164;1;310160;1;1977;40;667;40;;;;;;161;;1;1;;1
200601;2039;2;234;1;310160;1;1914;100;1707;100;;1;;;48;460;51;1;4;;
200601;2039;2;279;2;310160;2;2006;40;55;40;;;;;;;;;;;
200601;2039;2;289;2;310160;2;2006;40;90;40;;;;;;;;;;;
200601;2039;2;425;1;310160;1;2000;20;328;20;;3;;;;84;;;1;;1
200601;2039;2;429;1;310160;1;1915;100;1707;100;;4;;;;457;53;;2;;
200601;2039;2;435;2;310160;2;2006;40;83;40;;;;;;;;;;;
200601;2039;2;471;1;310160;1;2003;40;86;40;;;;;;52;;;2;;
200602;2039;2;83;1;310160;2;2006;;;;;;;;;40;;;;;
200602;2039;2;95;8;310160;1;2000;;;;;;;;;72;17;1;2;;1
200602;2039;2;95;8;310160;2;2000;;;;;;;;;98;;1;;;
200602;2039;2;164;1;310160;1;1977;;;;;;;;;159;38;;2;;
200602;2039;2;234;1;310160;1;1914;;;;;2;;;48;457;42;;3;;
200602;2039;2;279;2;310160;2;2006;;;;;;;;;40;;;;;
200602;2039;2;289;2;310160;2;2006;;;;;;;;;40;;;;;
200602;2039;2;425;1;310160;1;2000;;;;;;;;;82;18;;2;;
200602;2039;2;429;1;310160;1;1915;;;;;2;;;;450;50;1;3;;2
200602;2039;2;435;2;310160;2;2006;;;;;;;;;40;;;;;
200602;2039;2;471;1;310160;1;2003;;;;;1;;;;91;;2;;;
200701;2039;2;83;1;310160;2;2006;40;207;40;;;;;;37;;;3;;
200701;2039;2;95;8;310160;1;2000;80;573;80;;4;;;;139;;;1;;
200701;2039;2;95;8;310160;2;2000;40;269;40;;;;;;92;14;2;2;;
200701;2039;2;164;1;310160;1;1977;40;485;40;;3;;;;164;;;;;1
200701;2039;2;234;1;310160;1;1914;100;1488;100;;2;;;40;453;97;1;7;;
200701;2039;2;279;2;310160;2;2006;40;31;25;;;;;;20;;;20;;
200701;2039;2;281;2;310160;2;2007;40;113;40;;;;;;40;;;;;
200701;2039;2;289;2;310160;2;2006;40;53;40;;;;;;26;;;14;;
200701;2039;2;297;2;310160;2;2007;40;88;40;;;;;;40;;;;;
200701;2039;2;315;1;310160;1;2007;40;78;40;;;;;;40;;;;;
200701;2039;2;425;1;310160;1;2000;45;310;45;;4;;;;111;;;2;;
200701;2039;2;429;1;310160;1;1915;100;1564;100;;6;;;;450;53;1;5;;1
200701;2039;2;435;2;310160;2;2006;40;92;40;;;;;;38;;;2;;
200701;2039;2;471;1;310160;1;2003;40;168;40;;;;;;89;11;;2;;
200701;2039;2;498;1;310160;1;2007;40;444;40;;;;;;40;;;;;
200702;2039;2;83;1;310160;2;2006;;;;;2;;;;79;;;;;
200702;2039;2;95;8;310160;1;2000;;;;;;;;;132;13;;7;;
200702;2039;2;95;8;310160;2;2000;;;;;5;;;;120;;;5;;
200702;2039;2;164;1;310160;1;1977;;;;;;;;;163;40;1;;;
200702;2039;2;234;1;310160;1;1914;;;;;3;;;56;460;44;;6;;
200702;2039;2;279;2;310160;2;2006;;;;;;;;;42;;;3;;
200702;2039;2;281;2;310160;2;2007;;;;;;;;;33;;;7;;
200702;2039;2;289;2;310160;2;2006;;;;;;;;;63;;;3;;
200702;2039;2;297;2;310160;2;2007;;;;;;;;;38;;;2;;
200702;2039;2;315;1;310160;1;2007;;;;;;;;;38;;;2;;
200702;2039;2;425;1;310160;1;2000;;;;;;;;;108;25;;3;;
200702;2039;2;429;1;310160;1;1915;;;;;4;;;;440;48;6;5;;
200702;2039;2;435;2;310160;2;2006;;;;;2;;;;80;;;;;
200702;2039;2;471;1;310160;1;2003;;;;;2;;;;117;3;;3;;
200702;2039;2;498;1;310160;1;2007;;;;;;;;;39;;;1;;
200801;2039;2;83;1;310160;2;2006;40;200;40;;;;;;70;;;9;;
200801;2039;2;95;8;310160;1;2000;80;503;80;;4;;;;199;3;;4;;
200801;2039;2;95;8;310160;2;2000;40;178;40;;;;;;117;18;;4;;
200801;2039;2;164;1;310160;1;1977;40;224;40;;3;;;;161;;3;2;;1
200801;2039;2;234;1;310160;1;1914;100;990;100;;;;;2;454;41;3;11;;
200801;2039;2;279;2;310160;2;2006;;;;;;;;;30;;;12;;
200801;2039;2;281;2;310160;2;2007;40;89;40;;1;6;;;78;;1;1;;
200801;2039;2;289;2;310160;2;2006;;;;;;;;;47;;;16;;
200801;2039;2;297;2;310160;2;2007;40;113;40;1;1;;;;79;;;1;;
200801;2039;2;315;1;310160;1;2007;40;144;40;;;1;;;77;;1;1;;
200801;2039;2;425;1;310160;1;2000;45;299;45;;7;;;;131;;;4;;
200801;2039;2;429;1;310160;1;1915;100;1144;100;;3;;;;444;45;;4;;
200801;2039;2;435;2;310160;2;2006;;;;;;;;;78;;;2;;
200801;2039;2;471;1;310160;1;2003;40;160;40;;;;;;106;9;;6;1;2
200801;2039;2;498;1;310160;1;2007;40;263;40;;1;;;;80;;;;;
200802;2039;2;74;1;310160;1;2008;;;;59;;;;;59;;;;;
200802;2039;2;83;1;310160;2;2006;;;;;12;;;;119;;;3;;
200802;2039;2;95;8;310160;1;2000;;;;;;;;;128;20;;7;61;
200802;2039;2;95;8;310160;2;2000;;;;;3;;;;135;3;1;5;1;
200802;2039;2;164;1;310160;1;1977;;;;;;;;;158;39;;1;3;
200802;2039;2;234;1;310160;1;1914;;;;5;;;;;463;21;3;4;1;
200802;2039;2;279;2;310160;2;2006;;;;;;4;;;30;;;4;;
200802;2039;2;281;2;310160;2;2007;;;;;;;;;75;;;3;;
200802;2039;2;289;2;310160;2;2006;;;;;;6;;;49;;1;3;;
200802;2039;2;297;2;310160;2;2007;;;;;;;;;70;;1;4;4;
200802;2039;2;315;1;310160;1;2007;;;;;;;;;74;;;3;;
200802;2039;2;425;1;310160;1;2000;;;;;;;;;130;;;;1;
200802;2039;2;429;1;310160;1;1915;;;;5;;;;;448;46;1;6;;
200802;2039;2;435;2;310160;2;2006;;;;;;;;;76;;2;;;
200802;2039;2;471;1;310160;1;2003;;;;3;;;;;133;1;1;5;;1
200802;2039;2;498;1;310160;1;2007;;;;;;;;;78;;;2;;
200101;2085;4;2;1;310160;2;1990;80;118;57;;4;;;;203;1;2;20;2;4
200101;2085;4;35;5;310160;1;1989;60;71;46;;5;;;;166;;2;14;1;1
200101;2085;4;47;5;310160;1;1987;;;;;;;;;127;1;1;4;1;
200101;2085;4;83;1;310160;1;1992;;;;;4;;;;82;1;;16;31;2
200101;2085;4;83;1;310160;2;1992;120;209;91;;2;;;;165;1;3;16;1;
200101;2085;4;144;1;310160;1;1989;120;216;106;;4;;;;492;1;3;30;1;14
200101;2085;4;144;1;310160;2;1989;120;218;102;;3;;;;472;3;3;4;4;9
200101;2085;4;164;5;310160;1;2000;60;246;59;;1;;;;197;;5;13;;2
200101;2085;4;176;5;310160;1;1974;;;;;;;;;52;;;1;;
200101;2085;4;234;5;310160;1;1990;160;301;123;;;;;;565;76;4;22;91;7
200101;2085;4;240;5;310160;1;1992;120;334;106;;1;;;;618;2;1;28;;5
200101;2085;4;241;5;310160;1;1997;60;56;48;;3;;;;224;;;10;2;3
200101;2085;4;404;5;310160;1;1989;160;1988;149;;7;;;;787;3;2;52;;11
200101;2085;4;406;5;310160;1;1979;80;176;72;;3;;;;373;99;1;;;
200101;2085;4;425;5;310160;1;1997;60;141;57;;3;;;;218;39;1;16;3;2
200101;2085;4;429;5;310160;1;1988;100;256;97;;2;;;;646;7;6;33;5;9
200101;2085;4;435;2;310160;2;1972;50;85;50;;1;;;;167;;1;31;;9
200101;2085;4;465;7;310160;1;1984;80;183;80;;;;;;238;4;4;12;;7
200101;2085;4;567;5;310160;2;1997;;;;;;;;;85;1;1;23;12;
200101;2085;4;600;5;310160;1;1990;60;67;36;;;;;;114;;;8;1;2
200102;2085;4;2;1;310160;2;1990;;;;;1;;;;173;18;4;1;3;3
200102;2085;4;35;5;310160;1;1989;;;;;7;;;;160;14;1;;;
200102;2085;4;47;5;310160;1;1987;;;;;;;;;124;29;2;;;1
200102;2085;4;83;1;310160;1;1992;;;;;;;;;78;14;2;;;
200102;2085;4;83;1;310160;2;1992;;;;;;;;;211;31;6;;1;
200102;2085;4;144;1;310160;1;1989;;;;;;;;;473;37;2;;2;3
200102;2085;4;144;1;310160;2;1989;60;157;58;;2;;;;386;58;8;4;1;5
200102;2085;4;164;5;310160;1;2000;60;155;60;;;;;;244;;;4;;
200102;2085;4;176;5;310160;1;1974;;;;;;;;;55;14;9;;;
200102;2085;4;234;5;310160;1;1990;60;104;60;;;;;;603;16;6;8;4;3
200102;2085;4;240;5;310160;1;1992;60;102;59;;1;;;;646;79;8;3;2;3
200102;2085;4;241;5;310160;1;1997;;;;;1;;;;210;59;2;1;;1
200102;2085;4;404;5;310160;1;1989;;;;;2;;;;681;98;;;;7
200102;2085;4;406;5;310160;1;1979;;;;;2;;;;225;30;5;1;;3
200102;2085;4;425;5;310160;1;1997;;;;;;;;;199;13;4;3;3;
200102;2085;4;429;5;310160;1;1988;;;;;1;;;;414;91;19;;1;8
200102;2085;4;435;2;310160;2;1972;;;;;;;;;153;47;4;1;1;
200102;2085;4;465;7;310160;1;1984;;;;;;;;;217;45;4;;;1
200102;2085;4;567;5;310160;2;1997;;;;;;;;;80;33;4;;;
200102;2085;4;600;5;310160;1;1990;;;;;1;;;;106;15;1;1;1;
200201;2085;4;2;1;310160;2;1990;60;111;48;;3;;;;193;;2;;2;1
200201;2085;4;35;5;310160;1;1989;60;78;43;;2;;;;171;1;3;10;2;
200201;2085;4;47;5;310160;1;1987;;;;;;;;;85;;2;1;;1
200201;2085;4;83;1;310160;1;1992;;;;;;;;;54;;2;;;1
200201;2085;4;83;1;310160;2;1992;80;149;73;;;;;;219;1;5;9;5;4
200201;2085;4;144;1;310160;1;1989;80;142;75;;;;;;422;8;5;8;2;12
200201;2085;4;144;1;310160;2;1989;80;158;72;;;;;;450;5;12;14;2;13
200201;2085;4;164;5;310160;1;2000;60;285;60;;;;;;293;;7;9;1;3
200201;2085;4;176;5;310160;1;1974;;;;;;;;;27;;;;;
200201;2085;4;234;5;310160;1;1990;80;303;80;;;;;;632;50;12;15;;5
200201;2085;4;240;5;310160;1;1992;80;195;80;;;;;;543;3;7;30;5;8
200201;2085;4;241;5;310160;1;1997;60;37;19;;;;;;149;;2;2;;2
200201;2085;4;404;5;310160;1;1989;160;2159;160;;;;;;794;31;2;51;;29
200201;2085;4;406;5;310160;1;1979;80;126;47;;2;;;;251;;2;10;1;11
200201;2085;4;425;5;310160;1;1997;60;101;45;;;;;;183;;4;14;1;5
200201;2085;4;429;5;310160;1;1988;80;170;80;;;;;;388;23;7;20;21;5
200201;2085;4;435;2;310160;2;1972;40;81;39;;;;;;147;;1;3;;2
200201;2085;4;465;7;310160;1;1984;60;123;59;;;;;;213;2;3;11;;2
200201;2085;4;567;5;310160;2;1997;;;;;;;;;37;;1;1;1;
200201;2085;4;600;5;310160;1;1990;60;51;32;;;;;;107;1;3;4;1;
200202;2085;4;2;1;310160;2;1990;60;43;26;;1;;;;186;30;5;1;2;1
200202;2085;4;35;5;310160;1;1989;60;31;22;;1;;;;168;26;2;2;2;4
200202;2085;4;47;5;310160;1;1987;;;;;;;;;78;37;;;;
200202;2085;4;83;1;310160;1;1992;;;;;;;;;51;16;;;;1
200202;2085;4;83;1;310160;2;1992;60;48;40;;;;;;230;37;6;1;3;
200202;2085;4;144;1;310160;1;1989;;;;;;;;;391;81;4;;3;8
200202;2085;4;144;1;310160;2;1989;60;69;55;;;;;;448;52;7;8;;8
200202;2085;4;164;5;310160;1;2000;60;135;60;;;;;;326;;4;11;1;6
200202;2085;4;176;5;310160;1;1974;;;;;;;;;23;10;;;;
200202;2085;4;234;5;310160;1;1990;80;70;56;;;;;;651;129;10;12;;5
200202;2085;4;240;5;310160;1;1992;80;69;58;;;;;;526;124;9;6;3;3
200202;2085;4;241;5;310160;1;1997;;;;;;;;;139;57;1;1;1;1
200202;2085;4;404;5;310160;1;1989;;;;;;;;;685;102;6;1;;12
200202;2085;4;406;5;310160;1;1979;;;;;;;;;189;49;3;2;3;2
200202;2085;4;425;5;310160;1;1997;;;;;;;;;181;54;5;3;2;
200202;2085;4;429;5;310160;1;1988;;;;;;;;;369;121;4;4;6;4
200202;2085;4;435;2;310160;2;1972;;;;;;;;;141;49;1;1;;
200202;2085;4;465;7;310160;1;1984;;;;;;;;;210;38;6;1;2;1
200202;2085;4;567;5;310160;2;1997;;;;;;;;;38;22;;;;
200202;2085;4;600;5;310160;1;1990;60;36;28;;;;;;108;14;3;1;;5
200301;2085;4;2;1;310160;2;1990;60;100;51;;1;;2;;202;;4;13;3;2
200301;2085;4;35;5;310160;1;1989;60;81;32;;;;;;158;;2;14;1;2
200301;2085;4;47;5;310160;1;1987;;;;;;;;;38;;;;;
200301;2085;4;83;1;310160;1;1992;;;;;;;;;32;;;;3;
200301;2085;4;83;1;310160;2;1992;60;114;60;;;;3;;237;;4;12;2;1
200301;2085;4;144;1;310160;1;1989;60;79;51;;1;;;;339;;4;9;;10
200301;2085;4;144;1;310160;2;1989;60;121;56;;1;;;;408;;16;14;;15
200301;2085;4;164;5;310160;1;2000;60;238;60;;;;;;355;;4;13;3;11
200301;2085;4;176;5;310160;1;1974;;;;;;;;;12;11;;;;
200301;2085;4;234;5;310160;1;1990;80;134;73;;;;;;550;;13;23;;9
200301;2085;4;240;5;310160;1;1992;60;127;60;;;;;;426;;3;14;9;10
200301;2085;4;241;5;310160;1;1997;60;23;;;;;;;66;;1;6;8;1
200301;2085;4;404;5;310160;1;1989;160;1619;153;;;;1;;634;;1;75;;26
200301;2085;4;406;5;310160;1;1979;70;112;64;;;;2;;183;;;19;2;
200301;2085;4;425;5;310160;1;1997;60;69;52;;;;;;161;;3;12;2;1
200301;2085;4;429;5;310160;1;1988;60;118;60;;;;;;276;;2;19;8;3
200301;2085;4;435;2;310160;2;1972;60;66;51;;;;;;133;;2;5;2;1
200301;2085;4;465;7;310160;1;1984;60;82;43;;;;1;;196;;7;10;2;1
200301;2085;4;544;4;310160;2;2002;60;114;60;;;;;;257;;3;7;3;1
200301;2085;4;567;5;310160;2;1997;;;;;;;;;5;;;;;
200301;2085;4;577;4;310160;2;2002;60;51;41;;;;;;95;;4;13;2;
200301;2085;4;600;5;310160;1;1990;60;37;21;;;;;;101;;2;10;1;1
200302;2085;4;2;1;310160;2;1990;60;34;23;;1;;1;;179;39;14;;3;
200302;2085;4;35;5;310160;1;1989;60;22;6;;;;;;159;40;1;2;2;
200302;2085;4;47;5;310160;1;1987;;;;;;;;;37;25;;;;
200302;2085;4;83;1;310160;1;1992;;;;;;;;;25;23;;;;
200302;2085;4;83;1;310160;2;1992;60;28;14;;;;;;221;24;4;1;2;1
200302;2085;4;144;1;310160;1;1989;;;;;;;1;;312;69;1;1;1;4
200302;2085;4;144;1;310160;2;1989;60;55;28;;1;;;;419;53;9;5;;4
200302;2085;4;164;5;310160;1;2000;60;99;58;;;;;;393;33;8;6;4;2
200302;2085;4;176;5;310160;1;1974;;;;;;;;;;;1;;;
200302;2085;4;234;5;310160;1;1990;60;47;33;;;;;;564;134;12;3;;4
200302;2085;4;240;5;310160;1;1992;60;20;9;;;;;;419;42;7;1;4;4
200302;2085;4;241;5;310160;1;1997;;;;;;;;;66;33;;;;
200302;2085;4;404;5;310160;1;1989;;;;;;;;;620;123;4;4;;7
200302;2085;4;406;5;310160;1;1979;;;;;;;;;180;50;3;;;
200302;2085;4;425;5;310160;1;1997;60;18;7;;;;;;164;23;3;;1;
200302;2085;4;429;5;310160;1;1988;60;43;16;;;;;;266;87;2;4;;4
200302;2085;4;435;2;310160;2;1972;;;;;;;;;127;50;6;;;
200302;2085;4;465;7;310160;1;1984;;;;;;;;;192;56;2;1;;1
200302;2085;4;544;4;310160;2;2002;60;79;57;;;;;;259;56;4;3;5;1
200302;2085;4;567;5;310160;2;1997;;;;;;;;;3;;;;;
200302;2085;4;577;4;310160;2;2002;;;;;;;;;76;34;;1;;
200302;2085;4;600;5;310160;1;1990;60;14;6;;;;;;105;11;2;;;
200401;2085;4;2;1;310160;2;1990;80;95;75;;2;;;;189;8;7;8;4;5
200401;2085;4;35;5;310160;1;1989;60;69;50;;3;;;;160;7;3;9;;
200401;2085;4;47;5;310160;1;1987;;;;;;;;;;3;;;;
200401;2085;4;74;5;310160;2;2003;60;84;47;;1;;;;48;;1;7;2;
200401;2085;4;83;1;310160;1;1992;;;;;;;1;;;;;3;;
200401;2085;4;83;1;310160;2;1992;80;118;65;;;;;;242;7;9;11;6;
200401;2085;4;144;1;310160;1;1989;80;72;66;;2;;;;286;16;3;10;3;9
200401;2085;4;144;1;310160;2;1989;80;99;61;;2;;;;395;8;10;5;9;10
200401;2085;4;164;5;310160;1;2000;80;187;80;;3;;;;410;33;10;15;1;7
200401;2085;4;234;5;310160;1;1990;120;111;84;;2;;;;483;90;7;21;;5
200401;2085;4;240;5;310160;1;1992;80;98;67;;;;;;410;12;5;16;8;5
200401;2085;4;241;5;310160;1;1997;60;13;;;;;;;28;9;;3;3;
200401;2085;4;404;5;310160;1;1989;160;1336;154;;4;;4;;631;7;5;;;23
200401;2085;4;406;5;310160;1;1979;80;124;75;;4;;1;;192;3;3;8;1;6
200401;2085;4;425;5;310160;1;1997;60;63;49;;2;;;;183;23;;5;3;1
200401;2085;4;429;5;310160;1;1988;80;112;78;;1;;6;;230;15;10;13;5;6
200401;2085;4;435;2;310160;2;1972;50;60;41;;1;;;;110;16;2;5;2;
200401;2085;4;465;7;310160;1;1984;;;;;;;;;126;2;1;;6;3
200401;2085;4;465;7;310160;2;1984;60;66;38;;1;;;;30;;2;6;;1
200401;2085;4;544;4;310160;1;2002;80;122;68;;;;;;;;;;;
200401;2085;4;544;4;310160;2;2002;;;;;;;2;;250;3;1;6;1;
200401;2085;4;577;4;310160;2;2002;60;34;;;2;;1;;61;1;2;11;9;
200401;2085;4;600;5;310160;1;1990;60;41;28;;2;;;;113;5;1;7;2;1
200402;2085;4;2;1;310160;2;1990;80;47;33;;3;;9;;210;17;8;4;2;
200402;2085;4;35;5;310160;1;1989;80;41;37;;3;;2;;188;15;3;3;;1
200402;2085;4;47;5;310160;1;1987;;;;;;;;;;9;;;;
200402;2085;4;74;5;310160;2;2003;80;37;32;;;;;;58;;4;1;2;
200402;2085;4;83;1;310160;2;1992;80;41;28;;;;7;;248;23;4;3;11;4
200402;2085;4;144;1;310160;1;1989;60;24;;;2;;4;;259;56;5;2;5;5
200402;2085;4;144;1;310160;2;1989;80;69;55;;9;;14;;439;32;15;4;2;5
200402;2085;4;164;5;310160;1;2000;80;101;73;;3;;7;;443;38;9;1;4;3
200402;2085;4;234;5;310160;1;1990;80;69;62;;3;;13;;464;52;6;1;;
200402;2085;4;240;5;310160;1;1992;80;33;24;;;;4;;415;96;4;3;3;1
200402;2085;4;241;5;310160;1;1997;;;;;;;1;;20;18;;;;
200402;2085;4;404;5;310160;1;1989;;;;;8;;5;;628;115;2;;;7
200402;2085;4;406;5;310160;1;1979;80;62;41;;;;3;;221;23;7;2;;3
200402;2085;4;425;5;310160;1;1997;80;41;29;;2;;5;;184;28;5;2;3;2
200402;2085;4;429;5;310160;1;1988;80;55;44;;2;;7;;247;47;10;3;5;3
200402;2085;4;435;2;310160;2;1972;;;;;1;;3;;94;26;;2;2;
200402;2085;4;465;7;310160;1;1984;;;;;;;;;117;43;5;;;2
200402;2085;4;465;7;310160;2;1984;;;;;;;1;;23;;2;3;3;
200402;2085;4;544;4;310160;1;2002;80;41;27;;;;;;;;;;;
200402;2085;4;544;4;310160;2;2002;;;;;;;;;243;35;5;1;3;
200402;2085;4;577;4;310160;2;2002;;;;;;;1;;61;11;;2;2;
200402;2085;4;600;5;310160;1;1990;80;27;22;;;;2;;126;10;2;1;3;
200501;2085;4;2;1;310160;2;1990;80;99;69;;6;;;;236;3;5;3;4;3
200501;2085;4;35;5;310160;1;1989;80;114;46;;1;;;;168;9;;2;2;3
200501;2085;4;74;5;310160;2;2003;80;109;45;;;;;;81;;2;2;;
200501;2085;4;83;1;310160;2;1992;80;102;55;;2;;;;222;4;3;1;4;2
200501;2085;4;144;1;310160;1;1989;80;78;45;;3;;;;206;7;;1;4;8
200501;2085;4;144;1;310160;2;1989;80;98;56;;7;;;;372;40;7;4;8;8
200501;2085;4;164;5;310160;1;2000;80;187;78;;4;;;;435;38;3;3;12;8
200501;2085;4;234;5;310160;1;1990;80;165;80;;4;;;;568;94;4;3;13;6
200501;2085;4;240;5;310160;1;1992;80;84;44;;3;;;;252;3;4;2;3;5
200501;2085;4;241;5;310160;1;1997;;;;;;;;;15;1;;;4;
200501;2085;4;404;5;310160;1;1989;160;1385;149;;6;;;;794;24;3;1;1;14
200501;2085;4;406;5;310160;1;1979;80;134;67;;;;;;230;9;;1;1;3
200501;2085;4;425;5;310160;1;1997;80;67;32;;;;;;142;18;2;1;1;
200501;2085;4;429;5;310160;1;1988;80;128;59;;2;;;;268;6;2;;4;8
200501;2085;4;435;2;310160;2;1972;80;49;31;;1;;;;99;;2;1;4;
200501;2085;4;465;7;310160;1;1984;;;;;;;;;58;2;;3;4;2
200501;2085;4;465;7;310160;2;1984;80;80;41;;3;;;;54;;;;;
200501;2085;4;544;4;310160;2;2002;80;69;41;;;;;;232;36;1;1;5;
200501;2085;4;577;4;310160;2;2002;;;;;;;;;38;2;;;;
200501;2085;4;600;5;310160;1;1990;80;39;23;;1;;;;79;6;2;2;1;1
200502;2085;4;2;1;310160;2;1990;80;53;41;;2;;;;265;16;6;;1;3
200502;2085;4;35;5;310160;1;1989;80;33;20;;5;;;;156;15;;;1;3
200502;2085;4;74;5;310160;2;2003;;;;;;;;;78;;2;;;1
200502;2085;4;83;1;310160;2;1992;;;;;1;;;;191;23;7;2;4;3
200502;2085;4;144;1;310160;1;1989;;;;;1;;;;198;33;6;1;1;6
200502;2085;4;144;1;310160;2;1989;;;;;2;;;;317;27;9;;3;3
200502;2085;4;164;5;310160;1;2000;80;52;31;;2;;;;415;41;3;;7;2
200502;2085;4;234;5;310160;1;1990;80;60;30;;1;;;;481;45;3;;17;6
200502;2085;4;240;5;310160;1;1992;;;;;2;;;;235;47;2;3;4;8
200502;2085;4;241;5;310160;1;1997;;;;;;;;;11;11;;;;
200502;2085;4;404;5;310160;1;1989;;;;;12;;;;771;122;4;1;;9
200502;2085;4;406;5;310160;1;1979;80;38;18;;4;;;;189;25;8;1;;5
200502;2085;4;425;5;310160;1;1997;;;;;;;;;121;10;3;1;2;2
200502;2085;4;429;5;310160;1;1988;80;47;29;;1;;;;262;34;5;1;8;5
200502;2085;4;435;2;310160;2;1972;;;;;;;;;100;29;2;;1;
200502;2085;4;465;7;310160;1;1984;;;;;;;;;48;35;;;1;2
200502;2085;4;465;7;310160;2;1984;;;;;1;;;;51;;1;1;3;1
200502;2085;4;544;4;310160;2;2002;;;;;;;;;170;32;5;;7;
200502;2085;4;577;4;310160;2;2002;;;;;;;;;34;34;;;;
200502;2085;4;600;5;310160;1;1990;80;18;9;;;;;;62;9;3;;2;3
200601;2085;4;2;1;310160;2;1990;160;172;106;8;18;;;;350;8;4;16;8;
200601;2085;4;35;5;310160;1;1989;80;150;69;;7;;;;193;15;1;20;;1
200601;2085;4;74;5;310160;2;2003;80;102;38;;3;;;;119;;1;7;6;1
200601;2085;4;83;1;310160;2;1992;80;118;64;;1;;;;213;20;5;12;;2
200601;2085;4;144;1;310160;1;1989;80;105;65;;5;;;;207;24;3;12;2;5
200601;2085;4;144;1;310160;2;1989;80;118;62;;32;;;;346;36;8;11;2;2
200601;2085;4;164;5;310160;1;2000;80;132;75;;10;;;;450;77;4;13;9;1
200601;2085;4;234;5;310160;1;1990;80;131;62;;3;;;;479;88;2;25;25;6
200601;2085;4;240;5;310160;1;1992;80;61;36;;3;;;;214;21;3;8;1;
200601;2085;4;241;5;310160;1;1997;;;;;;;;;3;3;;;;
200601;2085;4;404;5;310160;1;1989;160;1231;160;;11;;;;814;13;4;9;;9
200601;2085;4;406;5;310160;1;1979;80;134;53;;;;;;237;13;2;18;3;3
200601;2085;4;425;5;310160;1;1997;80;55;22;;1;;;;121;19;2;2;1;4
200601;2085;4;429;5;310160;1;1988;80;157;66;;1;;;;292;5;1;16;4;4
200601;2085;4;435;2;310160;2;1972;80;68;42;;1;;;;109;;;4;1;
200601;2085;4;465;7;310160;1;1984;;;;;;;;;19;4;1;;;
200601;2085;4;465;7;310160;2;1984;80;69;41;;1;;;;81;;2;10;1;
200601;2085;4;544;4;310160;2;2002;80;30;12;;;;;;136;50;5;13;13;1
200601;2085;4;577;4;310160;2;2002;;;;;;;;;34;20;;;;
200601;2085;4;600;5;310160;1;1990;80;52;24;;4;;;;60;2;3;9;7;
200602;2085;4;2;1;310160;2;1990;80;64;34;2;18;;;;398;24;5;4;1;
200602;2085;4;35;5;310160;1;1989;80;61;34;;4;;;;218;18;1;13;5;3
200602;2085;4;74;5;310160;2;2003;;;;;;;;;117;;;3;3;
200602;2085;4;83;1;310160;2;1992;;;;;1;;;;171;27;11;7;5;
200602;2085;4;144;1;310160;1;1989;80;11;;;12;;;;203;12;;3;4;1
200602;2085;4;144;1;310160;2;1989;80;76;36;;4;;;;326;47;8;6;;4
200602;2085;4;164;5;310160;1;2000;80;63;34;;7;;;;429;26;7;9;5;3
200602;2085;4;234;5;310160;1;1990;80;57;25;;5;;;;398;38;8;7;10;
200602;2085;4;240;5;310160;1;1992;;;;;1;;;;180;76;4;1;2;
200602;2085;4;404;5;310160;1;1989;;;;;7;;;;802;104;6;1;;9
