id,dia,bairro,quartos,banheiros,suites,garagens,area,valor
465,2018-03-01,Vila Brasília,5,4,3,2,0,630000
466,2018-03-01,Jardim São Luiz,3,2,0,2,120,648000
467,2018-03-01,Melo,3,2,0,2,132,650000
468,2018-03-01,Centro,5,3,0,2,129.39,650000
469,2018-03-01,Ibituruna,4,2,2,2,180,650000
470,2018-03-01,Augusta Mota,3,4,3,2,239.7,650000
471,2018-03-01,Ibituruna,4,2,2,2,180,650000
472,2018-03-01,Centro,4,4,0,2,0,650000
473,2018-03-01,Jardim Panorama,4,1,0,3,0,680000
474,2018-03-01,Morada do Sol,3,2,0,2,127.8,750000
475,2018-03-01,Todos os Santos,4,3,2,2,0,770000
476,2018-03-01,Ibituruna,3,2,0,2,0,850000
477,2018-03-01,Centro,4,3,0,2,0,850000
478,2018-03-01,Cândida Câmara,3,1,0,2,168.54,900000
479,2018-03-01,Cândida Câmara,4,3,0,2,168.54,950000
480,2018-03-01,Ibituruna,4,4,2,2,0,950000
481,2018-03-01,Ibituruna,4,4,2,3,175,950000
482,2018-03-01,São José,3,1,0,0,600,100000
483,2018-03-01,Augusta Mota,3,4,3,3,273.74,101800
484,2018-03-01,Melo,4,4,2,4,216,110000
485,2018-03-01,Centro,3,5,2,2,0,128000
486,2018-03-01,Morada do Sol,4,4,3,4,0,140000
